★央视频道★,#genre#
北京卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$响应时间:79.94ms
北京卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226739/index.m3u8$响应时间:81.17ms
北京卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226161/index.m3u8$响应时间:84.16ms
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8$响应时间:130.76ms
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$响应时间:131.74ms
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$响应时间:132.11ms
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$响应时间:147.04ms
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8?$响应时间:165.34ms
北京卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000302/index.m3u8?IASHttpSessionId=$响应时间:184.74ms
北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000$响应时间:66.4ms
北京卫视,http://123.166.61.70:8003/hls/56/index.m3u8$响应时间:72.45ms
北京卫视,http://61.138.128.226:19901/tsfile/live/0122_1.m3u8$响应时间:76.01ms
北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv$响应时间:85.95ms
北京卫视,http://219.147.200.9:18080/newlive/live/hls/26/live.m3u8$响应时间:108.82ms
北京卫视,http://alvin.ergotron.net:8000/udp/239.77.1.4:5146$响应时间:112.09ms
北京卫视,http://119.36.148.115:59901/tsfile/live/0122_1.m3u8$响应时间:119.0ms
北京卫视,http://vod.hnqczh.cn:808/hls/25/index.m3u8$响应时间:138.78ms
北京卫视,http://dms.yryyj.site:8188/udp/239.76.246.184:1234$响应时间:157.87ms
北京卫视,http://58.51.111.46:1111/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:160.95ms
北京卫视,http://58.48.37.158:1111/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:161.2ms
北京卫视,http://www.furymax.top:85/rtp/239.254.96.141:8920$响应时间:172.05ms
北京卫视,http://218.89.240.144:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:207.43ms
北京卫视,http://111.14.181.15:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:364.41ms
北京卫视,http://111.61.236.247:9081/hls/28/index.m3u8$响应时间:389.89ms
东方卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226345/index.m3u8$响应时间:60.04ms
东方卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226345/index.m3u8$响应时间:60.82ms
东方卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$响应时间:61.03ms
东方卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$响应时间:83.48ms
东方卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226155/index.m3u8$响应时间:85.73ms
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$响应时间:120.77ms
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8$响应时间:130.18ms
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226345/index.m3u8$响应时间:132.62ms
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$响应时间:137.28ms
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8?$响应时间:175.24ms
东方卫视,http://218.241.192.50:8808/rtp/239.3.1.136:8032$响应时间:27.17ms
东方卫视,http://1.24.190.98:10080/hls/66/index.m3u8$响应时间:43.3ms
东方卫视,http://223.166.234.19:7777/tsfile/live/0107_1.m3u8$响应时间:68.01ms
东方卫视,http://vod.hnqczh.cn:808/hls/23/index.m3u8$响应时间:117.13ms
东方卫视,http://220.164.192.48:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$响应时间:121.01ms
东方卫视,http://alvin.ergotron.net:8000/udp/239.77.1.218:5146$响应时间:124.01ms
东方卫视,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8$响应时间:127.95ms
东方卫视,http://117.27.190.42:9998/tsfile/live/23268_1.m3u8?key=txiptv$响应时间:150.36ms
东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:185.48ms
东方卫视,http://dms.yryyj.site:8188/udp/239.76.246.186:1234$响应时间:201.32ms
东方卫视,http://111.14.181.15:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:236.52ms
东方卫视,http://218.89.240.144:59901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:251.74ms
东方卫视,http://120.234.5.29:6000/udp/239.20.0.173:2144$响应时间:379.28ms
天津卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8$响应时间:56.43ms
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226459/index.m3u8$响应时间:56.53ms
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226459/index.m3u8$响应时间:63.73ms
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8$响应时间:81.91ms
天津卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8$响应时间:131.43ms
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8$响应时间:136.34ms
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226459/index.m3u8$响应时间:137.6ms
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8?$响应时间:139.53ms
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8$响应时间:154.53ms
天津卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226191/index.m3u8$响应时间:189.24ms
天津卫视,http://218.241.192.50:8808/rtp/239.3.1.141:1234$响应时间:36.59ms
天津卫视,http://1.24.190.98:10080/hls/69/index.m3u8$响应时间:46.76ms
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8$响应时间:66.12ms
天津卫视,http://124.128.73.58:9901/tsfile/live/0135_1.m3u8?key=txiptv$响应时间:72.76ms
天津卫视,http://123.166.61.70:8003/hls/57/index.m3u8$响应时间:86.66ms
天津卫视,http://alvin.ergotron.net:8000/udp/239.77.0.131:5146$响应时间:91.0ms
天津卫视,http://183.3.134.56:9901/tsfile/live/0135_1.m3u8?key=tvbox6_com&playlive=1&authid=0$响应时间:93.86ms
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8$响应时间:104.63ms
天津卫视,http://alvin.ergotron.net:8000/udp/239.77.1.141:5146$响应时间:105.4ms
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:122.61ms
天津卫视,http://117.27.190.42:9998/tsfile/live/23259_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:124.5ms
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:151.17ms
天津卫视,http://111.14.181.15:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:172.74ms
天津卫视,http://dms.yryyj.site:8188/udp/239.76.246.185:1234$响应时间:206.4ms
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$响应时间:221.44ms
天津卫视,http://218.89.240.144:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:230.69ms
天津卫视,http://58.51.111.46:1111/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:326.27ms
天津卫视,http://218.13.170.98:9901/tsfile/live/1008_1.m3u8$响应时间:379.79ms
重庆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226409/index.m3u8$响应时间:57.79ms
重庆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$响应时间:59.97ms
重庆卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$响应时间:61.27ms
重庆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226409/index.m3u8$响应时间:64.79ms
重庆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$响应时间:124.78ms
重庆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226409/index.m3u8$响应时间:132.6ms
重庆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$响应时间:142.65ms
重庆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8?$响应时间:164.47ms
重庆卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000341/index.m3u8?IASHttpSessionId=$响应时间:173.55ms
重庆卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226551/index.m3u8$响应时间:197.9ms
重庆卫视,http://218.241.192.50:8808/rtp/239.3.1.122:8160$响应时间:34.61ms
重庆卫视,http://60.210.100.54:352/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:47.86ms
重庆卫视,http://223.166.234.149:7777/tsfile/live/0142_1.m3u8$响应时间:65.98ms
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8?key=txiptv$响应时间:71.47ms
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:82.76ms
重庆卫视,http://58.48.37.158:1111/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:86.68ms
重庆卫视,http://alvin.ergotron.net:8000/udp/239.77.1.162:5146$响应时间:87.02ms
重庆卫视,http://59.173.243.210:9901/tsfile/live/1032_1.m3u8$响应时间:88.13ms
重庆卫视,http://202.100.46.58:9901/tsfile/live/1029_1.m3u8$响应时间:120.92ms
重庆卫视,http://117.27.190.42:9998/tsfile/live/23254_1.m3u8?key=txiptv$响应时间:126.31ms
重庆卫视,http://117.27.190.42:9998/tsfile/live/23254_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:128.58ms
重庆卫视,http://113.218.204.28:8081/tsfile/live/0142_1.m3u8$响应时间:129.46ms
重庆卫视,http://58.51.111.46:1111/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:139.39ms
重庆卫视,http://58.220.219.14:9901/tsfile/live/0142_1.m3u8$响应时间:144.9ms
重庆卫视,http://fangke.blueswords.com:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:162.21ms
重庆卫视,http://dms.yryyj.site:8188/udp/239.76.246.92:1234$响应时间:200.44ms
重庆卫视,http://218.89.240.144:59901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:213.25ms
重庆卫视,http://111.14.181.15:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:390.07ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$响应时间:55.36ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226327/index.m3u8$响应时间:55.7ms
黑龙江卫视,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8$响应时间:55.93ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8$响应时间:56.3ms
黑龙江卫视,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8$响应时间:56.4ms
黑龙江卫视,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8$响应时间:56.7ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226242/index.m3u8$响应时间:56.82ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8$响应时间:57.83ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$响应时间:58.12ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$响应时间:59.18ms
黑龙江卫视,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8$响应时间:59.68ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$响应时间:59.78ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$响应时间:60.52ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$响应时间:61.29ms
黑龙江卫视,http://[2409:8087:1a01:df::4025]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8$响应时间:61.92ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8$响应时间:62.0ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$响应时间:62.58ms
黑龙江卫视,http://[2409:8087:1a01:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$响应时间:62.8ms
黑龙江卫视,http://[2409:8087:1a01:df::4001]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/1.m3u8$响应时间:63.15ms
黑龙江卫视,http://[2409:8087:1a01:df::4035]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8$响应时间:63.62ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226330/index.m3u8$响应时间:64.08ms
黑龙江卫视,http://[2409:8087:1a01:df::4025]:80/TVOD/88888888/224/3221225965/main.m3u8$响应时间:69.04ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8$响应时间:71.67ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226304/index.m3u8$响应时间:72.75ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226327/index.m3u8$响应时间:74.51ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$响应时间:75.67ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226239/index.m3u8$响应时间:76.76ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8$响应时间:77.48ms
黑龙江卫视,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8$响应时间:79.45ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8$响应时间:79.54ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226298/index.m3u8$响应时间:80.11ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8$响应时间:83.81ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$响应时间:86.65ms
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226301/index.m3u8$响应时间:88.64ms
黑龙江卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226142/index.m3u8$响应时间:100.05ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$响应时间:124.16ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$响应时间:124.19ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8$响应时间:126.02ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8$响应时间:126.65ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8?$响应时间:127.24ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8$响应时间:127.51ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8$响应时间:128.3ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8$响应时间:129.05ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8$响应时间:129.25ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8$响应时间:130.55ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226327/index.m3u8$响应时间:136.64ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8$响应时间:138.32ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8$响应时间:143.26ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226467/index.m3u8?$响应时间:145.68ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8$响应时间:146.82ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8$响应时间:148.48ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8?$响应时间:153.85ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8?$响应时间:154.55ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8$响应时间:155.12ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8?$响应时间:161.65ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8$响应时间:162.01ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8$响应时间:165.01ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8?$响应时间:165.22ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8$响应时间:165.92ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8?$响应时间:167.14ms
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8$响应时间:182.27ms
黑龙江卫视,http://123.166.61.70:8003/hls/51/index.m3u8$响应时间:67.51ms
黑龙江卫视,http://124.128.73.58:9901/tsfile/live/0143_1.m3u8$响应时间:72.94ms
黑龙江卫视,http://60.255.240.247:8090/live/hljwsH265_4000.m3u8$响应时间:82.23ms
黑龙江卫视,http://119.36.148.115:59901/tsfile/live/0143_1.m3u8$响应时间:84.2ms
黑龙江卫视,http://59.48.75.130:3052/tsfile/live/0138_1.m3u8$响应时间:99.03ms
黑龙江卫视,http://124.128.73.58:9901/tsfile/live/0143_1.m3u8?key=txiptv$响应时间:101.75ms
黑龙江卫视,http://220.164.192.48:50085/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$响应时间:119.57ms
黑龙江卫视,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8$响应时间:139.65ms
黑龙江卫视,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8$响应时间:141.2ms
黑龙江卫视,http://117.27.190.42:9998/tsfile/live/23256_1.m3u8?key=txiptv$响应时间:144.63ms
黑龙江卫视,http://dms.yryyj.site:8188/udp/239.76.246.200:1234$响应时间:152.92ms
黑龙江卫视,http://alvin.ergotron.net:8000/udp/239.77.1.6:5146$响应时间:226.07ms
黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:246.13ms
黑龙江卫视,http://218.89.240.144:59901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:252.59ms
黑龙江卫视,http://121.33.239.242:9901/tsfile/live/0019_1.m3u8$响应时间:296.03ms
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226397/index.m3u8$响应时间:61.51ms
吉林卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$响应时间:66.85ms
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8$响应时间:84.88ms
吉林卫视,http://[2409:8087:1a0b:df::4020]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$响应时间:99.14ms
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8?$响应时间:131.18ms
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226397/index.m3u8$响应时间:150.34ms
吉林卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000363/index.m3u8?IASHttpSessionId=$响应时间:154.87ms
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$响应时间:161.1ms
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$响应时间:165.73ms
吉林卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000030/index.m3u8$响应时间:229.38ms
吉林卫视,http://218.241.192.50:8808/rtp/239.3.1.240:8172$响应时间:22.68ms
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8?key=txiptv$响应时间:93.91ms
吉林卫视,http://vod.hnqczh.cn:808/hls/45/index.m3u8$响应时间:94.12ms
吉林卫视,http://119.36.148.115:59901/tsfile/live/0116_1.m3u8$响应时间:117.32ms
吉林卫视,http://223.166.234.149:7777/tsfile/live/0116_1.m3u8$响应时间:120.51ms
吉林卫视,http://59.173.243.210:9901/tsfile/live/0116_1.m3u8$响应时间:141.39ms
吉林卫视,http://117.27.190.42:9998/tsfile/live/23258_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:151.0ms
吉林卫视,http://alvin.ergotron.net:8000/udp/239.77.1.111:5146$响应时间:209.89ms
吉林卫视,http://111.14.181.15:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:247.91ms
吉林卫视,http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8$响应时间:316.35ms
辽宁卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8?$响应时间:142.23ms
辽宁卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226546/index.m3u8$响应时间:151.32ms
辽宁卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8$响应时间:163.5ms
辽宁卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8$响应时间:163.91ms
辽宁卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000326/index.m3u8?IASHttpSessionId=$响应时间:185.02ms
辽宁卫视,http://218.241.192.50:8808/rtp/239.3.1.210:8056$响应时间:26.83ms
